CODCLI,ESPECIE,PORTE,IDADE
32825,CÃES,MÉDIO|GRANDE,ADULTO
321927,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
57700,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
314027,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
324765,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
317764,CÃES,GRANDE,ADULTO
338,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
17830,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
21649,CÃES,MÉDIO|GRANDE|GIGANTE,ADULTO
16028,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325169,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
17940,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
16923,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
64339,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325526,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325527,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
22587,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
325445,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325534,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325622,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325610,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR
58210,CÃES,MÉDIO,ADULTO
325769,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
62998,CÃES,GRANDE|GIGANTE,ADULTO
326457,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
326802,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
327044,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325886,CÃES,GRANDE,ADULTO
327141,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
327429,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
63618,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
328198,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
267577,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
328415,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
328682,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
33699,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
312726,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
330109,CÃES,MÉDIO|GRANDE,ADULTO
317907,CÃES,MÉDIO,ADULTO
62669,CÃES,GRANDE|GIGANTE,FILHOTE
62209,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
19732,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR
307150,ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
26262,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
333284,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
333235,CÃES,PEQUENO,ADULTO
32454,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
333428,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
61703,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
317060,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE
324841,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
3060,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
326575,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
331186,CÃES,GRANDE,ADULTO|SÊNIOR
332577,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
332937,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR
308700,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
63203,CÃES,PEQUENO|MÉDIO,ADULTO|SÊNIOR
22008,CÃES,GRANDE,FILHOTE
310600,CÃES,PEQUENO,FILHOTE
18151,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
295178,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
302709,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
310639,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
316735,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
318859,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
57591,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
307798,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
319113,CÃES,PEQUENO,ADULTO
16232,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
313873,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
302734,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
318107,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
271495,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
320320,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
320459,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
22101,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
320684,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
309982,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
2244,CÃES,MÉDIO|GRANDE,ADULTO
320877,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
20925,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
316792,CÃES,PEQUENO,ADULTO
25218,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
26250,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
323976,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
64828,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
32789,CÃES,PEQUENO|MÉDIO,ADULTO
13265,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
324565,CÃES,PEQUENO|MÉDIO,ADULTO
324400,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
318991,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
314951,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
324985,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
325379,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
14394,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
317,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325394,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325329,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
313294,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
323973,CÃES,PEQUENO,ADULTO
270744,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
325386,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
313476,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
312103,CÃES,PEQUENO,ADULTO
306423,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
21571,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325870,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
2878,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
326012,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
269787,CÃES,MÉDIO,ADULTO
15757,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
55675,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
295157,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
326707,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
315091,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
319375,CÃES,PEQUENO,FILHOTE
325182,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
18345,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
326801,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
313811,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
327287,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
327356,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR
267779,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
327332,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
314921,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
326321,CÃES,PEQUENO|MÉDIO,FILHOTE
307806,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
327791,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
327864,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
328227,CÃES,PEQUENO|MÉDIO,ADULTO|SÊNIOR
328224,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
267371,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
320272,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
328931,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
20320,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
324848,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
329064,CÃES,PEQUENO,ADULTO
308271,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR
329617,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
326768,CÃES,PEQUENO,ADULTO
302376,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
59384,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
330103,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
305579,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
16383,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
331206,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
331423,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
308472,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
268093,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
28748,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
55585,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE
57680,CÃES,PEQUENO,ADULTO
332029,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
332076,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
266861,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
328494,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
267451,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
305729,CÃES,MÉDIO|GRANDE,ADULTO
333218,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
24633,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
17947,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
333217,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
268358,CÃES,PEQUENO,ADULTO
327257,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
329177,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
306124,CÃES,GRANDE,ADULTO
315238,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
268309,CÃES,PEQUENO,ADULTO
333454,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
331852,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
59777,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
329782,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR
332766,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
333590,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
59763,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
329227,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
332043,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
25760,CÃES|GATOS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
333904,CÃES,PEQUENO,ADULTO
16387,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
270525,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
317868,CÃES,MÉDIO|GRANDE|GIGANTE,ADULTO|SÊNIOR
317138,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
270506,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
59932,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
316644,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
13444,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
63844,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
61453,CÃES,GRANDE,ADULTO
309892,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
307108,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
305533,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
270898,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
270465,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
320026,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
316975,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
316859,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
317837,CÃES,GRANDE,ADULTO
315036,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
25793,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
317851,CÃES,MÉDIO|GRANDE,ADULTO
20237,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
323858,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
323928,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
310698,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
324419,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR
324499,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
306613,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325358,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325363,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325385,CÃES,MÉDIO|GRANDE|GIGANTE,ADULTO|SÊNIOR
325333,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
307431,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
325331,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
316576,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE
325438,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325434,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
20526,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325435,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
309451,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
21001,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325908,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
326337,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
324969,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
326197,CÃES,PEQUENO,ADULTO
15705,CÃES,GRANDE,ADULTO
327884,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
327053,CÃES,GRANDE,ADULTO
270759,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
316757,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
327868,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
328151,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
312966,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
328113,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
319859,CÃES,MÉDIO,ADULTO
16035,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
328593,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
302464,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR
318819,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
321276,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
62591,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE
17011,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
329228,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
20948,CÃES,MÉDIO|GRANDE,SÊNIOR
306258,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
326684,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
14260,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
271026,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
62702,CÃES,MÉDIO|GRANDE|GIGANTE,ADULTO
301610,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
329362,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
329004,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
331528,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
328483,CÃES,MÉDIO,ADULTO
18941,CÃES,GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
319931,CÃES,MÉDIO|GRANDE,ADULTO
62723,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
317038,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR
16517,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
333016,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
331897,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
333220,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
270533,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE
33778,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
333389,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
64783,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
16055,CÃES,GRANDE,ADULTO
326441,CÃES,GRANDE,ADULTO
327152,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
329226,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
57751,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
331890,CÃES,PEQUENO|MÉDIO,ADULTO|SÊNIOR
330767,CÃES,PEQUENO,FILHOTE
333776,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
305616,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
330402,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
331722,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
332503,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
332572,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
59964,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
327489,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
18367,CÃES,MÉDIO,ADULTO
18648,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
14268,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
327032,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
332907,CÃES,PEQUENO,ADULTO
333420,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
333613,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
308978,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
318691,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
302298,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
11843,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
20341,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
330186,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
57521,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
316482,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
61944,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
315134,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
318266,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
268414,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
305588,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
312870,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
59792,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
319646,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
320220,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
307865,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
320182,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
320524,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
308738,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
14126,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
302297,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
321237,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO
321091,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
62938,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
323676,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
314959,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
324113,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
